timesec,time,cycle,sattrack,lat,lon,height,geoid,lakeid
564991767.589405,2017.902,25,34,38.920459,64.626083,240.601972335481,-36.4100365733,4610001882
564991767.638596,2017.902,25,34,38.917583,64.625156,240.569674063943,-36.4125186247,4610001882
564991767.687799,2017.902,25,34,38.914707,64.624229,240.363410077396,-36.4149349611,4610001882
564991767.737003,2017.902,25,34,38.91183,64.623302,240.50089306642,-36.4172982662,4610001882
564991767.786206,2017.902,25,34,38.908953,64.622375,240.574423686722,-36.4196092026,4610001882
564991767.884601,2017.902,25,34,38.903201,64.620522,240.505128361265,-36.424074523,4610001882
564991767.933804,2017.902,25,34,38.900324,64.619595,240.472503108866,-36.4262295867,4610001882
564991767.982996,2017.902,25,34,38.897448,64.618669,240.379818853645,-36.4283256544,4610001882
564991768.032186,2017.902,25,34,38.894572,64.617743,240.198971507765,-36.4303586319,4610001882
564991768.08139,2017.902,25,34,38.891696,64.616816,240.54826911686,-36.4323365646,4610001882
567324567.607044,2017.976,26,34,38.942694,64.639531,240.536461096962,-36.3982112398,4610001882
567324567.656261,2017.976,26,34,38.939817,64.638603,240.440723184429,-36.4010044277,4610001882
567324567.705452,2017.976,26,34,38.936941,64.637675,240.562852763461,-36.4037651311,4610001882
567324567.754655,2017.976,26,34,38.934065,64.636747,240.733731247082,-36.4064747391,4610001882
567324567.803859,2017.976,26,34,38.931188,64.635819,240.650156972837,-36.4091315653,4610001882
567324567.85305,2017.976,26,34,38.928312,64.634891,240.635155258681,-36.4117609755,4610001882
567324567.902266,2017.976,26,34,38.925435,64.633963,240.519521330543,-36.4143581478,4610001882
567324567.951457,2017.976,26,34,38.92256,64.633035,240.513541377016,-36.4169093426,4610001882
567324568.000661,2017.976,26,34,38.919683,64.632108,240.399713934923,-36.419413001,4610001882
567324568.049879,2017.976,26,34,38.916806,64.63118,240.773523579865,-36.4218537499,4610001882
567324568.099071,2017.976,26,34,38.91393,64.630252,240.71326950786,-36.4242308058,4610001882
567324568.148262,2017.976,26,34,38.911054,64.629325,240.801263640156,-36.426556066,4610001882
567324568.197479,2017.976,26,34,38.908177,64.628397,241.036006121092,-36.4288296509,4610001882
567324568.246683,2017.976,26,34,38.9053,64.627469,240.752898200527,-36.4310528343,4610001882
567324568.295887,2017.976,26,34,38.902424,64.626542,240.572640721792,-36.4332264835,4610001882
567324568.394307,2017.976,26,34,38.89667,64.624687,240.659566493272,-36.4374144629,4610001882
567324568.443498,2017.976,26,34,38.893794,64.62376,240.81323921786,-36.4394183154,4610001882
567324568.492714,2017.976,26,34,38.890917,64.622832,242.079962564802,-36.4413727663,4610001882
567324568.541918,2017.976,26,34,38.888041,64.621905,241.501346623576,-36.443287953,4610001882
567324568.591121,2017.976,26,34,38.885164,64.620978,240.534001596322,-36.4451740297,4610001882
567324568.640325,2017.976,26,34,38.882287,64.620051,240.814832138455,-36.4470356758,4610001882
567324568.738744,2017.976,26,34,38.876534,64.618197,240.555950218386,-36.4506159876,4610001882
569657371.175554,2018.05,27,34,38.941633,64.63349,240.771344088576,-36.3912196496,4610001882
569657371.224745,2018.05,27,34,38.938757,64.632562,240.853086253897,-36.3940110076,4610001882
569657371.273936,2018.05,27,34,38.935882,64.631634,240.804390878052,-36.3967648073,4610001882
569657371.323127,2018.05,27,34,38.933006,64.630707,240.800542141286,-36.3994652632,4610001882
569657371.37233,2018.05,27,34,38.930129,64.629779,240.693555896015,-36.4021282277,4610001882
569657371.519916,2018.05,27,34,38.921501,64.626997,240.759408609514,-36.4099285192,4610001882
569657371.569106,2018.05,27,34,38.918625,64.626069,240.71006132475,-36.4124304271,4610001882
569657371.618297,2018.05,27,34,38.915749,64.625142,240.677049625666,-36.4148679207,4610001882
569657371.667488,2018.05,27,34,38.912873,64.624215,240.723280051308,-36.417247539,4610001882
569657371.716679,2018.05,27,34,38.909997,64.623288,240.880657855749,-36.4195745361,4610001882
569657371.76587,2018.05,27,34,38.907121,64.622361,240.594183794083,-36.4218496671,4610001882
569657371.864264,2018.05,27,34,38.901369,64.620507,240.903080739247,-36.4262449976,4610001882
569657371.913455,2018.05,27,34,38.898493,64.61958,240.728848566793,-36.4283620178,4610001882
569657371.962646,2018.05,27,34,38.895617,64.618653,240.950052074623,-36.4304147183,4610001882
569657372.011836,2018.05,27,34,38.892741,64.617726,240.64260573761,-36.4324104719,4610001882
571990171.579681,2018.124,28,34,38.933183,64.626343,240.698125019754,-36.3930598907,4610001882
571990171.628859,2018.124,28,34,38.930308,64.625416,240.725931737755,-36.3957338415,4610001882
571990171.776381,2018.124,28,34,38.921683,64.622636,240.801371389067,-36.4035751912,4610001882
571990171.825559,2018.124,28,34,38.918808,64.621709,240.794720785555,-36.4060918205,4610001882
571990171.874737,2018.124,28,34,38.915932,64.620783,240.746006498943,-36.4085447205,4610001882
571990171.923928,2018.124,28,34,38.913056,64.619856,240.926232065023,-36.4109374732,4610001882
571990171.973106,2018.124,28,34,38.910181,64.618929,240.725803580927,-36.4132762219,4610001882
571990172.022285,2018.124,28,34,38.907305,64.618003,240.842816386531,-36.4155651303,4610001882
571990172.071463,2018.124,28,34,38.90443,64.617076,240.411763018146,-36.4177986678,4610001882
571990172.120628,2018.124,28,34,38.901556,64.61615,240.045656782929,-36.4199793778,4610001882
571990172.169806,2018.124,28,34,38.89868,64.615224,240.178599117381,-36.4221085788,4610001882
571990172.218984,2018.124,28,34,38.895805,64.614298,240.38237769559,-36.4241740629,4610001882
571990172.268162,2018.124,28,34,38.89293,64.613372,240.770300455317,-36.4261837285,4610001882
574322967.347708,2018.198,29,34,38.930962,64.625958,241.171721815209,-36.3955956654,4610001882
574322967.544472,2018.198,29,34,38.919458,64.622251,241.181623694815,-36.4059959253,4610001882
574322967.593663,2018.198,29,34,38.916582,64.621325,240.57806691415,-36.4084637397,4610001882
574322967.642853,2018.198,29,34,38.913706,64.620398,240.886046549578,-36.4108679702,4610001882
574322967.692031,2018.198,29,34,38.91083,64.619472,241.065774717499,-36.4132207332,4610001882
574322967.74121,2018.198,29,34,38.907955,64.618546,241.076849159772,-36.415519762,4610001882
574322967.7904,2018.198,29,34,38.905079,64.61762,240.715972273204,-36.4177674705,4610001882
574322967.839591,2018.198,29,34,38.902203,64.616694,241.034842260735,-36.4199620531,4610001882
574322967.888782,2018.198,29,34,38.899327,64.615768,240.980158829164,-36.4221032166,4610001882
574322967.937973,2018.198,29,34,38.896451,64.614842,241.041013734613,-36.4241827171,4610001882
574322967.987138,2018.198,29,34,38.893576,64.613916,241.098009573383,-36.4262031424,4610001882
576655772.340596,2018.272,30,34,38.943137,64.637887,240.968168646382,-36.3952708222,4610001882
576655772.3898,2018.272,30,34,38.94026,64.636959,241.085153733404,-36.3980706729,4610001882
576655772.438991,2018.272,30,34,38.937384,64.636031,241.249909371248,-36.4008410693,4610001882
576655772.488207,2018.272,30,34,38.934507,64.635103,240.914118238546,-36.4035647003,4610001882
576655772.537398,2018.272,30,34,38.931631,64.634175,241.142768027404,-36.4062292477,4610001882
576655772.586589,2018.272,30,34,38.928756,64.633248,240.947590472264,-36.408866446,4610001882
576655772.635794,2018.272,30,34,38.925879,64.63232,240.96018369957,-36.411474437,4610001882
576655772.684998,2018.272,30,34,38.923002,64.631392,241.254637560092,-36.4140430612,4610001882
576655772.734189,2018.272,30,34,38.920127,64.630465,241.10504054987,-36.4165608044,4610001882
576655772.783381,2018.272,30,34,38.917251,64.629538,240.833884631417,-36.4190196445,4610001882
576655772.832572,2018.272,30,34,38.914375,64.62861,240.960163153756,-36.4214129254,4610001882
576655772.881789,2018.272,30,34,38.911498,64.627683,241.12179056038,-36.4237550957,4610001882
576655772.930979,2018.272,30,34,38.908622,64.626755,241.294763443416,-36.4260427373,4610001882
576655772.98017,2018.272,30,34,38.905746,64.625828,241.361086819252,-36.4282808717,4610001882
576655773.127757,2018.272,30,34,38.897118,64.623047,241.128669525857,-36.4346845043,4610001882
576655773.17696,2018.272,30,34,38.894241,64.62212,241.343243471858,-36.4367027391,4610001882
576655773.226151,2018.272,30,34,38.891365,64.621193,241.373665041542,-36.4386685822,4610001882
576655773.275342,2018.272,30,34,38.888489,64.620266,241.08644492436,-36.4405927384,4610001882
578988574.052892,2018.346,31,34,38.945817,64.638034,241.151786956395,-36.3916446466,4610001882
578988574.151286,2018.346,31,34,38.940064,64.636178,241.087773209549,-36.3972521778,4610001882
578988574.200477,2018.346,31,34,38.937188,64.635251,241.314082871069,-36.4000224852,4610001882
578988574.249668,2018.346,31,34,38.934312,64.634324,241.35994292592,-36.4027431859,4610001882
578988574.298859,2018.346,31,34,38.931437,64.633396,241.042243752356,-36.4054046719,4610001882
578988574.348049,2018.346,31,34,38.928561,64.632469,241.30312201718,-36.4080435826,4610001882
578988574.39724,2018.346,31,34,38.925685,64.631542,241.09497020152,-36.4106524128,4610001882
578988574.446431,2018.346,31,34,38.922809,64.630615,240.946878331049,-36.4132211882,4610001882
578988574.495622,2018.346,31,34,38.919933,64.629688,240.932236050488,-36.4157395535,4610001882
578988574.544813,2018.346,31,34,38.917057,64.628761,241.306932645827,-36.4181967947,4610001882
578988574.594003,2018.346,31,34,38.914181,64.627834,240.902965556462,-36.4205903512,4610001882
578988574.643194,2018.346,31,34,38.911305,64.626907,241.186745064296,-36.4229305049,4610001882
578988574.692385,2018.346,31,34,38.908429,64.62598,241.159772699128,-36.4252187856,4610001882
578988574.741576,2018.346,31,34,38.905553,64.625053,241.037249356749,-36.4274560891,4610001882
578988574.83997,2018.346,31,34,38.899801,64.623199,241.210450925317,-36.4317789494,4610001882
578988574.889161,2018.346,31,34,38.896925,64.622273,241.112767270262,-36.4338559402,4610001882
578988574.938352,2018.346,31,34,38.894049,64.621346,241.062721602188,-36.435870918,4610001882
578988574.987543,2018.346,31,34,38.891173,64.62042,241.614526473908,-36.4378364356,4610001882
578988575.036733,2018.346,31,34,38.888297,64.619493,241.148984962873,-36.4397592458,4610001882
578988575.085924,2018.346,31,34,38.885421,64.618567,241.011811294664,-36.4416511445,4610001882
581321374.219853,2018.42,32,34,38.945146,64.63749,241.246187772372,-36.3918381461,4610001882
581321374.318209,2018.42,32,34,38.939396,64.635636,241.204035136464,-36.397439645,4610001882
581321374.367387,2018.42,32,34,38.93652,64.634709,241.081819168628,-36.4002007018,4610001882
581321374.416565,2018.42,32,34,38.933645,64.633782,241.065847400723,-36.4029060013,4610001882
581321374.465743,2018.42,32,34,38.93077,64.632855,241.182826406406,-36.4055620744,4610001882
581321374.514921,2018.42,32,34,38.927895,64.631928,241.244982146205,-36.4081948816,4610001882
581321374.564099,2018.42,32,34,38.925019,64.631001,241.178306961966,-36.410796722,4610001882
581321374.613277,2018.42,32,34,38.922144,64.630075,240.964389354553,-36.413356182,4610001882
581321374.662455,2018.42,32,34,38.919269,64.629148,240.941017487455,-36.4158613823,4610001882
581321374.711633,2018.42,32,34,38.916393,64.628221,241.102783355504,-36.418304275,4610001882
581321374.760812,2018.42,32,34,38.913518,64.627295,240.35018856891,-36.4206865558,4610001882
581321374.80999,2018.42,32,34,38.910643,64.626368,241.097439563297,-36.4230146176,4610001882
581321374.859169,2018.42,32,34,38.907767,64.625442,241.155841570848,-36.4252936498,4610001882
581321375.006704,2018.42,32,34,38.899141,64.622663,241.158438060321,-36.4318212993,4610001882
581321375.055882,2018.42,32,34,38.896266,64.621736,241.218021411707,-36.4338817223,4610001882
581321375.105061,2018.42,32,34,38.89339,64.62081,241.454048888948,-36.4358862284,4610001882
581321375.154227,2018.42,32,34,38.890516,64.619884,241.27352533849,-36.4378397923,4610001882
581321375.203405,2018.42,32,34,38.88764,64.618958,241.099564739332,-36.439756222,4610001882
583654174.831099,2018.494,33,34,38.93532,64.628607,240.758076441092,-36.393279123,4610001882
583654174.880277,2018.494,33,34,38.932445,64.62768,240.880731306054,-36.3959749793,4610001882
583654174.929456,2018.494,33,34,38.92957,64.626753,241.064555923312,-36.3986405879,4610001882
583654175.076978,2018.494,33,34,38.920944,64.623973,240.775403246169,-36.4064416614,4610001882
583654175.126156,2018.494,33,34,38.918069,64.623046,240.951039966855,-36.408939045,4610001882
583654175.175334,2018.494,33,34,38.915194,64.62212,241.093611418731,-36.4113711598,4610001882
583654175.224513,2018.494,33,34,38.912318,64.621193,240.979327124313,-36.4137475146,4610001882
583654175.273692,2018.494,33,34,38.909443,64.620267,240.878390394497,-36.4160714477,4610001882
583654175.32287,2018.494,33,34,38.906567,64.619341,240.798002682448,-36.4183443849,4610001882
583654175.372049,2018.494,33,34,38.903692,64.618414,240.797159934048,-36.4205622994,4610001882
583654175.421228,2018.494,33,34,38.900817,64.617488,241.129565577931,-36.4227286062,4610001882
583654175.470406,2018.494,33,34,38.897941,64.616562,240.997514499596,-36.4248381771,4610001882
583654175.519585,2018.494,33,34,38.895066,64.615636,240.903799248672,-36.4268835891,4610001882
583654175.568763,2018.494,33,34,38.89219,64.61471,240.814931892942,-36.4288768826,4610001882
585986971.864552,2018.568,34,34,38.942082,64.633764,240.782329249127,-36.3909647,4610001882
585986971.913743,2018.568,34,34,38.939206,64.632837,240.874574849586,-36.3937611078,4610001882
585986971.962934,2018.568,34,34,38.93633,64.63191,240.959287221267,-36.3965242868,4610001882
585986972.012124,2018.568,34,34,38.933455,64.630983,240.531135134856,-36.3992327129,4610001882
585986972.061315,2018.568,34,34,38.930579,64.630056,240.691510527842,-36.4018982675,4610001882
585986972.208902,2018.568,34,34,38.92195,64.627275,240.598960050248,-36.4097182714,4610001882
585986972.258094,2018.568,34,34,38.919074,64.626348,240.657682202115,-36.4122305849,4610001882
585986972.307285,2018.568,34,34,38.916198,64.625421,240.717339508771,-36.4146780532,4610001882
585986972.356476,2018.568,34,34,38.913322,64.624495,240.617938278328,-36.4170669844,4610001882
585986972.405667,2018.568,34,34,38.910446,64.623568,240.856082878013,-36.4194017457,4610001882
585986972.454858,2018.568,34,34,38.90757,64.622642,240.737176921465,-36.4216859508,4610001882
585986972.55324,2018.568,34,34,38.901818,64.620789,240.608608838899,-36.4260981915,4610001882
585986972.602431,2018.568,34,34,38.898942,64.619862,240.678344863269,-36.4282243775,4610001882
585986972.651621,2018.568,34,34,38.896066,64.618936,241.283618336627,-36.4302880125,4610001882
585986972.700812,2018.568,34,34,38.89319,64.61801,240.814033398484,-36.432293236,4610001882
585986972.750003,2018.568,34,34,38.890314,64.617084,240.572899480067,-36.4342494792,4610001882
588319768.906296,2018.642,35,34,38.931897,64.626282,241.51739306502,-36.3947586672,4610001882
588319768.9555,2018.642,35,34,38.92902,64.625355,241.030394387053,-36.3974255418,4610001882
588319769.103111,2018.642,35,34,38.92039,64.622574,240.245275902147,-36.4052140395,4610001882
588319769.152302,2018.642,35,34,38.917514,64.621648,240.622795364944,-36.4077039872,4610001882
588319769.201493,2018.642,35,34,38.914638,64.620721,240.545747273034,-36.4101263802,4610001882
588319769.250696,2018.642,35,34,38.911762,64.619794,241.405645181143,-36.4124947732,4610001882
588319769.2999,2018.642,35,34,38.908885,64.618868,240.500293187288,-36.414813254,4610001882
588319769.34909,2018.642,35,34,38.906009,64.617942,240.337487420087,-36.4170779717,4610001882
588319769.398294,2018.642,35,34,38.903132,64.617015,240.371928582544,-36.4192896088,4610001882
588319769.44751,2018.642,35,34,38.900255,64.616088,240.229716439795,-36.4214479407,4610001882
588319769.496714,2018.642,35,34,38.897378,64.615162,240.524947226846,-36.4235492024,4610001882
588319769.545917,2018.642,35,34,38.894501,64.614236,240.460517047816,-36.425589498,4610001882
588319769.595108,2018.642,35,34,38.891626,64.61331,240.304632924848,-36.4275758702,4610001882
590652571.929917,2018.716,36,34,38.945009,64.637493,240.248210406197,-36.3920384454,4610001882
590652572.02831,2018.716,36,34,38.939256,64.635637,240.044239872193,-36.3976398722,4610001882
590652572.077502,2018.716,36,34,38.936381,64.634709,240.384995882896,-36.4003958829,4610001882
590652572.126693,2018.716,36,34,38.933505,64.633781,240.472997958088,-36.4030979581,4610001882
590652572.175884,2018.716,36,34,38.930629,64.632853,240.928852695791,-36.4057526958,4610001882
590652572.225089,2018.716,36,34,38.927752,64.631925,240.104285291006,-36.408385291,4610001882
590652572.27428,2018.716,36,34,38.924876,64.630998,240.414085081987,-36.410985082,4610001882
590652572.323458,2018.716,36,34,38.922001,64.63007,240.405039207304,-36.4135392073,4610001882
590652572.37265,2018.716,36,34,38.919125,64.629143,240.263142641499,-36.4160426415,4610001882
590652572.421841,2018.716,36,34,38.91625,64.628215,240.152379355292,-36.4184793553,4610001882
590652572.471045,2018.716,36,34,38.913373,64.627287,240.058258593692,-36.4208585937,4610001882
590652572.520223,2018.716,36,34,38.910498,64.62636,240.149883883799,-36.4231838838,4610001882
590652572.569414,2018.716,36,34,38.907622,64.625433,240.352958826791,-36.4254588268,4610001882
590652572.716999,2018.716,36,34,38.898994,64.622651,240.164876405488,-36.4319764055,4610001882
590652572.76619,2018.716,36,34,38.896118,64.621724,240.332734664691,-36.4340346647,4610001882
590652572.81538,2018.716,36,34,38.893242,64.620797,240.360335000699,-36.4360350007,4610001882
590652572.864571,2018.716,36,34,38.890366,64.61987,240.163387118296,-36.4379871183,4610001882
590652572.913762,2018.716,36,34,38.88749,64.618943,240.063100346702,-36.4399003467,4610001882
592985374.818236,2018.79,37,34,38.938585,64.630772,239.918614538941,-36.3917236555,4610001882
592985374.867414,2018.79,37,34,38.93571,64.629845,240.274047414677,-36.3944811186,4610001882
592985374.916592,2018.79,37,34,38.932835,64.628917,240.13672194911,-36.3971802404,4610001882
592985374.96577,2018.79,37,34,38.92996,64.62799,240.361062924452,-36.3998458031,4610001882
592985375.113304,2018.79,37,34,38.921334,64.625209,240.275851598676,-36.4076535639,4610001882
592985375.162483,2018.79,37,34,38.918459,64.624282,240.210010649041,-36.41015687,4610001882
592985375.211661,2018.79,37,34,38.915583,64.623355,240.160504632732,-36.4125951248,4610001882
592985375.26084,2018.79,37,34,38.912708,64.622428,240.086740193091,-36.4149749409,4610001882
592985375.310019,2018.79,37,34,38.909833,64.621501,240.067623178258,-36.4173021818,4610001882
592985375.359197,2018.79,37,34,38.906957,64.620574,240.274555313028,-36.4195785877,4610001882
592985375.408376,2018.79,37,34,38.904082,64.619648,239.868335576992,-36.4218031074,4610001882
592985375.457554,2018.79,37,34,38.901207,64.618721,240.028762007766,-36.4239737939,4610001882
592985375.506732,2018.79,37,34,38.898332,64.617794,240.069832410535,-36.4260884524,4610001882
592985375.555923,2018.79,37,34,38.895456,64.616868,240.119140716609,-36.4281410296,4610001882
592985375.605101,2018.79,37,34,38.89258,64.615941,240.224991547879,-36.430136132,4610001882
595318174.131539,2018.864,38,34,38.935451,64.628049,240.150444867534,-36.3923054087,4610001882
595318174.180729,2018.864,38,34,38.932575,64.627121,240.036559146312,-36.3950049302,4610001882
595318174.22992,2018.864,38,34,38.929699,64.626194,240.17594319383,-36.3976742204,4610001882
595318174.377493,2018.864,38,34,38.921071,64.623413,240.178699632009,-36.4054863867,4610001882
595318174.426683,2018.864,38,34,38.918195,64.622486,240.206017172095,-36.4079891695,4610001882
595318174.475874,2018.864,38,34,38.915319,64.62156,240.119269253094,-36.4104264932,4610001882
595318174.525052,2018.864,38,34,38.912444,64.620633,239.978862551456,-36.4128050394,4610001882
595318174.574243,2018.864,38,34,38.909568,64.619706,240.021404526146,-36.4151322568,4610001882
595318174.623434,2018.864,38,34,38.906692,64.61878,239.863095532959,-36.4174085063,4610001882
595318174.672625,2018.864,38,34,38.903816,64.617853,239.829432566942,-36.419630783,4610001882
595318174.721816,2018.864,38,34,38.90094,64.616926,239.863216356131,-36.4217998149,4610001882
595318174.771007,2018.864,38,34,38.898064,64.616,240.054944424544,-36.423913126,4610001882
595318174.820199,2018.864,38,34,38.895188,64.615073,240.098408744218,-36.4259626884,4610001882
595318174.86939,2018.864,38,34,38.892311,64.614147,240.22612183566,-36.4279610174,4610001882
597650970.353402,2018.938,39,34,38.936636,64.628805,240.211616623799,-36.391704582,4610001882
597650970.402605,2018.938,39,34,38.93376,64.627878,240.1135712657,-36.3944297078,4610001882
597650970.451808,2018.938,39,34,38.930883,64.626951,239.989578904681,-36.3971078204,4610001882
597650970.648635,2018.938,39,34,38.919376,64.623243,240.062086280481,-36.407497101,4610001882
597650970.697839,2018.938,39,34,38.916499,64.622316,240.090779647349,-36.4099609415,4610001882
597650970.747042,2018.938,39,34,38.913623,64.621389,239.938210042851,-36.4123618209,4610001882
597650970.796259,2018.938,39,34,38.910745,64.620462,240.191890113088,-36.4147123545,4610001882
597650970.845462,2018.938,39,34,38.907869,64.619535,240.097515243579,-36.4170079689,4610001882
597650970.894666,2018.938,39,34,38.904992,64.618609,239.683890654261,-36.4192538532,4610001882
597650970.943869,2018.938,39,34,38.902116,64.617682,240.00071064116,-36.421444324,4610001882
597650970.993073,2018.938,39,34,38.899239,64.616756,239.920978956215,-36.4235831127,4610001882
597650971.042275,2018.938,39,34,38.896362,64.615829,240.109386924383,-36.4256573277,4610001882
597650971.091479,2018.938,39,34,38.893486,64.614903,240.057538209072,-36.4276741787,4610001882
599983771.042215,2019.012,40,34,38.948338,64.644141,240.477082769972,-36.3966363502,4610001882
599983771.140623,2019.012,40,34,38.942585,64.642285,240.253476112348,-36.4022214425,4610001882
599983771.189827,2019.012,40,34,38.939708,64.641357,240.264314807313,-36.405006003,4610001882
599983771.239018,2019.012,40,34,38.936833,64.640429,240.191118918629,-36.4077560175,4610001882
599983771.288235,2019.012,40,34,38.933955,64.6395,240.246174310104,-36.4104572557,4610001882
599983771.337426,2019.012,40,34,38.93108,64.638573,240.263575372307,-36.4131042211,4610001882
599983771.386629,2019.012,40,34,38.928203,64.637645,239.427751686058,-36.4157264004,4610001882
599983771.435833,2019.012,40,34,38.925327,64.636717,240.1615927226,-36.4183133213,4610001882
599983771.485024,2019.012,40,34,38.922451,64.635789,239.904590316929,-36.4208568,4610001882
599983771.53424,2019.012,40,34,38.919574,64.634861,239.942435816081,-36.4233481647,4610001882
599983771.583443,2019.012,40,34,38.916697,64.633934,240.212818847236,-36.4257770614,4610001882
599983771.632634,2019.012,40,34,38.913822,64.633006,240.239333788163,-36.4281379055,4610001882
599983771.681838,2019.012,40,34,38.910945,64.632079,240.352598951912,-36.4304489348,4610001882
599983771.731054,2019.012,40,34,38.908068,64.631151,240.459511524366,-36.4327073728,4610001882
599983771.780258,2019.012,40,34,38.905191,64.630223,240.243174351208,-36.4349160652,4610001882
599983771.829461,2019.012,40,34,38.902315,64.629296,240.098688607644,-36.437076206,4610001882
599983771.878664,2019.012,40,34,38.899439,64.628368,240.038252960572,-36.4391864433,4610001882
599983771.927868,2019.012,40,34,38.896562,64.627441,240.405359340626,-36.4412386889,4610001882
599983771.977084,2019.012,40,34,38.893685,64.626514,240.42230748427,-36.4432326981,4610001882
599983772.026289,2019.012,40,34,38.890808,64.625586,240.005190597863,-36.4451774528,4610001882
599983772.07548,2019.012,40,34,38.887932,64.62466,240.222023550022,-36.4470858082,4610001882
599983772.124683,2019.012,40,34,38.885056,64.623732,240.136025445662,-36.4489631071,4610001882
599983772.173887,2019.012,40,34,38.882179,64.622805,240.340406638771,-36.4508196949,4610001882
599983772.22309,2019.012,40,34,38.879303,64.621878,240.195538588241,-36.4526270476,4610001882
599983772.272294,2019.012,40,34,38.876426,64.620952,240.089130188748,-36.4543940428,4610001882
602316573.340497,2019.086,41,34,38.943366,64.637091,240.452289413655,-36.3938234631,4610001882
602316573.389688,2019.086,41,34,38.94049,64.636163,240.425085678397,-36.396624647,4610001882
602316573.438879,2019.086,41,34,38.937614,64.635235,240.410355507208,-36.399399395,4610001882
602316573.488057,2019.086,41,34,38.934739,64.634308,240.258178743643,-36.4021275489,4610001882
602316573.537248,2019.086,41,34,38.931863,64.63338,240.358743063449,-36.4047967879,4610001882
602316573.586439,2019.086,41,34,38.928987,64.632453,240.451881323967,-36.4074399676,4610001882
602316573.68482,2019.086,41,34,38.923235,64.630598,240.294160657096,-36.4126291391,4610001882
602316573.734011,2019.086,41,34,38.92036,64.629671,240.490981559129,-36.4151549586,4610001882
602316573.783202,2019.086,41,34,38.917484,64.628744,240.415444251747,-36.4176225704,4610001882
602316573.832393,2019.086,41,34,38.914608,64.627817,240.443642059377,-36.4200252972,4610001882
602316573.881583,2019.086,41,34,38.911732,64.62689,240.450585682775,-36.4223738398,4610001882
602316573.930774,2019.086,41,34,38.908856,64.625963,240.359877249908,-36.4246703261,4610001882
602316573.979965,2019.086,41,34,38.90598,64.625036,240.678017706808,-36.4269157022,4610001882
602316574.127537,2019.086,41,34,38.897352,64.622255,240.301476598944,-36.4333403625,4610001882
602316574.176727,2019.086,41,34,38.894476,64.621329,240.498977052859,-36.4353654119,4610001882
602316574.225919,2019.086,41,34,38.8916,64.620402,240.825923850669,-36.4373368052,4610001882
602316574.27511,2019.086,41,34,38.888724,64.619475,240.243327854884,-36.4392654049,4610001882
602316574.324289,2019.086,41,34,38.885849,64.618549,240.151498465442,-36.4411606024,4610001882
604649372.947812,2019.16,42,34,38.932038,64.625774,240.637118732361,-36.3938440133,4610001882
604649372.996978,2019.16,42,34,38.929163,64.624847,240.54570303506,-36.3965103007,4610001882
604649373.144514,2019.16,42,34,38.920537,64.622067,240.499351492623,-36.4043046832,4610001882
604649373.193692,2019.16,42,34,38.917661,64.621141,240.350763830712,-36.406798969,4610001882
604649373.242871,2019.16,42,34,38.914786,64.620214,240.292306865684,-36.4092239927,4610001882
604649373.29205,2019.16,42,34,38.911911,64.619288,240.593396992338,-36.4115961081,4610001882
604649373.341228,2019.16,42,34,38.909035,64.618362,240.614235831235,-36.4139168947,4610001882
604649373.390407,2019.16,42,34,38.90616,64.617435,240.509619401691,-36.4161824539,4610001882
604649373.439585,2019.16,42,34,38.903284,64.616509,240.469352665886,-36.4183976658,4610001882
604649373.488751,2019.16,42,34,38.90041,64.615583,240.353031133708,-36.4205581634,4610001882
604649373.537929,2019.16,42,34,38.897534,64.614657,240.5800543785,-36.4226633559,4610001882
604649373.587107,2019.16,42,34,38.894659,64.613731,240.327615080944,-36.4247060471,4610001882
604649373.636272,2019.16,42,34,38.891784,64.612805,240.400623615295,-36.4266965702,4610001882
606982173.626463,2019.234,43,34,38.945248,64.64028,240.80842739607,-36.3956165001,4610001882
606982173.675654,2019.234,43,34,38.942372,64.639352,240.63797624178,-36.3984194596,4610001882
606982173.724845,2019.234,43,34,38.939496,64.638424,240.825911582788,-36.4012089144,4610001882
606982173.774049,2019.234,43,34,38.936619,64.637496,240.736815023192,-36.4039664874,4610001882
606982173.823227,2019.234,43,34,38.933744,64.636569,240.577463735841,-36.406669295,4610001882
606982173.872405,2019.234,43,34,38.930869,64.635641,240.697660360869,-36.409320015,4610001882
606982173.921608,2019.234,43,34,38.927993,64.634713,240.722332571286,-36.4119463392,4610001882
606982173.970799,2019.234,43,34,38.925117,64.633785,240.635470125804,-36.4145380075,4610001882
606982174.019977,2019.234,43,34,38.922242,64.632858,240.705073549141,-36.4170855358,4610001882
606982174.069169,2019.234,43,34,38.919366,64.63193,240.534939089238,-36.419580591,4610001882
606982174.11836,2019.234,43,34,38.91649,64.631003,240.710243360047,-36.4220143769,4610001882
606982174.167551,2019.234,43,34,38.913614,64.630075,240.724885282067,-36.424385814,4610001882
606982174.216741,2019.234,43,34,38.910738,64.629148,240.909875628875,-36.4267056759,4610001882
606982174.265932,2019.234,43,34,38.907862,64.628221,240.761614583875,-36.428974146,4610001882
606982174.315123,2019.234,43,34,38.904986,64.627293,240.432101890083,-36.4311909673,4610001882
606982174.364301,2019.234,43,34,38.902111,64.626366,240.849239731839,-36.4333583139,4610001882
606982174.462683,2019.234,43,34,38.896359,64.624512,240.864755418749,-36.437533031,4610001882
606982174.511873,2019.234,43,34,38.893484,64.623585,242.047523061713,-36.4395301788,4610001882
